customer_id,age,city,customer_segment,product_category,order_count,average_order_value,total_spend,discount_percentage,days_since_last_order,website_visits,support_tickets,return_count,payment_type,customer_tenure_days
4629,51.0,Bangalore,Inactive,Furniture,46,47907.49,2203744.54,31.81,24,139,14,25,Debit Card,1751
4630,34.0,Mumbai,New,Electronics,20,22240.22,444804.4,23.27,58,90,14,17,Net Banking,426
4631,48.0,Pune,Premium,Groceries,27,6568.4,177346.8,44.16,81,17,15,6,Upi,1000
4632,23.0,Delhi,New,Sports,32,10275.68,328821.76,14.59,358,164,6,4,Cash,1444
4633,25.0,Bangalore,New,Groceries,50,36057.14,1802857.0,21.21,160,192,12,39,Net Banking,1100
4634,64.0,Pune,Inactive,Sports,28,24236.17,678612.76,46.13,89,189,2,16,Credit Card,398
4635,37.0,Hyderabad,Inactive,Sports,41,9476.72,388545.52,12.88,208,167,17,27,Net Banking,116
4636,61.0,Hyderabad,Premium,Groceries,26,5054.11,146569.19,13.38,341,147,11,0,Cash,318
4637,39.0,Hyderabad,New,Groceries,45,9040.42,406818.9,47.83,78,153,16,3,Credit Card,1637
4638,57.0,Mumbai,Regular,Books,5,11523.89,57619.45,22.07,129,88,8,1,Debit Card,1009
4639,70.0,Chennai,Premium,Groceries,21,26135.76,548850.96,9.28,93,17,17,3,Cash,712
4640,23.0,Hyderabad,Premium,Books,39,48413.47,1888125.33,22.55,14,112,14,30,Cash,905
4641,60.0,Mumbai,Premium,Clothing,7,39770.87,278396.09,19.56,153,81,7,3,Debit Card,849
4642,36.0,Mumbai,Regular,Groceries,1,42834.86,42834.86,48.05,126,63,5,0,Credit Card,235
4643,28.0,Bangalore,Regular,Sports,26,22832.1,593634.6,38.46,306,18,9,18,Cash,1399
4644,56.0,Bangalore,Inactive,Books,49,22725.68,1113558.32,2.11,49,180,15,0,Upi,907
4645,52.0,Mumbai,Regular,Furniture,13,9737.22,126583.86,3.35,137,56,10,4,Upi,825
4646,69.0,Mumbai,New,Books,31,30995.86,960871.66,25.78,118,112,16,27,Debit Card,888
4647,58.0,Delhi,Inactive,Clothing,47,15816.68,743383.96,28.98,60,8,12,12,Credit Card,1635
4648,44.0,Hyderabad,Regular,Furniture,9,31871.08,286839.72,18.85,364,6,8,2,Cash,633
4649,27.0,Mumbai,Premium,Electronics,40,41560.64,1662425.6,13.32,135,55,20,40,Upi,132
4650,45.0,Kolkata,New,Electronics,4,29004.64,116018.56,36.89,258,123,4,0,Credit Card,313
4651,19.0,Mumbai,New,Electronics,47,29806.25,1400893.75,25.26,301,194,19,2,Credit Card,785
4652,18.0,Bangalore,Inactive,Groceries,20,24758.52,495170.4,21.29,223,144,1,20,Upi,1080
4653,20.0,Delhi,Premium,Clothing,47,48362.65,2273044.55,1.54,168,175,8,26,Net Banking,64
4654,23.0,Mumbai,Premium,Books,18,10955.56,197200.08,12.01,1,92,15,8,Debit Card,410
4655,24.0,Chennai,Premium,Groceries,18,28928.67,520716.06,30.97,336,166,19,4,Cash,197
4656,66.0,Kolkata,Inactive,Sports,7,30017.59,210123.13,42.12,319,169,1,1,Debit Card,806
4657,36.0,Chennai,New,Sports,27,16191.22,437162.94,34.97,66,5,11,18,Debit Card,1140
4658,58.0,Mumbai,New,Electronics,37,49508.76,1831824.12,44.49,39,108,16,0,Credit Card,1578
4659,23.0,Bangalore,Inactive,Clothing,48,21109.48,1013255.04,31.2,150,54,19,19,Upi,1323
4660,30.0,Delhi,Inactive,Groceries,14,6741.89,94386.46,0.15,299,106,1,1,Upi,432
4661,39.0,Mumbai,Inactive,Books,2,18261.19,36522.38,8.95,177,111,5,1,Cash,1178
4662,52.0,Pune,Inactive,Sports,35,1363.26,47714.1,39.97,306,127,1,16,Upi,595
4663,53.0,Bangalore,Regular,Groceries,7,34316.15,240213.05,28.51,108,42,9,0,Upi,1596
4664,58.0,Hyderabad,Inactive,Books,19,5437.25,103307.75,45.58,290,53,11,6,Cash,231
4665,58.0,Chennai,Regular,Furniture,42,38917.16,1634520.72,3.68,203,197,12,31,Net Banking,1437
4666,19.0,Bangalore,Premium,Electronics,33,45736.56,1509306.48,16.61,259,97,16,2,Debit Card,1453
4667,30.0,Delhi,Premium,Furniture,1,2119.13,2119.13,39.65,347,451,16,0,Upi,1614
4668,68.0,Pune,Inactive,Groceries,31,25939.13,804113.03,9.99,279,12,6,30,Credit Card,468
4669,46.0,Kolkata,Regular,Books,6,8093.52,48561.12,18.41,283,143,13,4,Cash,1438
4670,37.0,Kolkata,Regular,Clothing,45,3546.72,159602.4,12.6,235,142,2,12,Debit Card,75
4671,64.0,Pune,Regular,Sports,42,6320.81,265474.02,13.69,164,15,2,35,Credit Card,527
4672,63.0,Bangalore,Premium,Groceries,3,616.58,1849.74,48.42,264,92,9,0,Credit Card,1426
4673,30.0,Unknown,New,Electronics,1,43796.99,43796.99,29.13,348,84,5,1,Upi,539
4674,62.0,Pune,New,Electronics,21,42172.47,885621.87,21.57,140,69,3,4,Cash,1497
4675,66.0,Pune,New,Groceries,4,3601.8,14407.2,42.02,314,49,4,0,Upi,328
4676,55.0,Delhi,Premium,Groceries,28,5924.69,165891.32,4.81,158,132,7,5,Debit Card,1566
4677,63.0,Chennai,Inactive,Groceries,48,17467.95,838461.6,37.86,347,106,2,8,Credit Card,824
4678,70.0,Hyderabad,Inactive,Clothing,34,4858.08,165174.72,35.13,327,16,0,4,Credit Card,367
4679,44.0,Mumbai,Regular,Sports,2,6566.84,13133.68,22.74,196,87,11,2,Upi,1362
4680,47.0,Delhi,Premium,Clothing,36,36485.49,1313477.64,39.94,99,100,16,19,Credit Card,630
4681,33.0,Delhi,Regular,Groceries,11,9173.19,100905.09,25.27,250,68,19,10,Credit Card,672
4682,30.0,Unknown,Inactive,Books,47,28784.36,1352864.92,32.03,176,187,19,23,Credit Card,1289
4683,66.0,Delhi,Premium,Furniture,42,3900.03,163801.26,27.17,204,40,10,28,Net Banking,396
4684,23.0,Unknown,New,Groceries,12,23609.79,283317.48,47.67,63,13,11,9,Credit Card,746
4685,65.0,Hyderabad,Inactive,Furniture,48,25545.48,2013424.32,43.76,192,87,10,5,Net Banking,668
4686,55.0,Bangalore,Regular,Electronics,40,21496.7,859868.0,12.34,163,36,4,6,Net Banking,436
4687,44.0,Pune,Regular,Electronics,17,38955.8,662248.6,23.98,330,172,5,17,Credit Card,1388
4688,28.0,Chennai,Premium,Furniture,5,32355.81,161779.05,22.95,89,99,10,0,Cash,1356
4689,33.0,Delhi,Premium,Electronics,20,31443.44,628868.8,42.05,265,193,3,7,Credit Card,625
4690,41.0,Bangalore,Premium,Sports,24,11743.19,281836.56,10.93,71,72,2,7,Credit Card,61
4691,25.0,Chennai,Regular,Electronics,19,21502.51,408547.69,41.64,95,22,9,7,Net Banking,1345
4692,48.0,Kolkata,Inactive,Books,44,1875.44,82519.36,42.42,172,170,19,8,Credit Card,1009
4693,44.0,Chennai,Inactive,Electronics,28,3127.16,87560.48,15.29,239,103,19,20,Net Banking,1284
4694,55.0,Kolkata,New,Sports,12,17901.08,214812.96,33.59,224,166,9,1,Credit Card,463
4695,40.0,Chennai,New,Sports,28,39419.93,1103758.04,30.91,195,116,5,22,Net Banking,1477
4696,43.0,Mumbai,Regular,Furniture,27,25545.48,689808.42,47.28,227,29,3,19,Debit Card,1052
4697,38.0,Chennai,Inactive,Books,23,31932.39,734444.97,6.41,49,17,4,15,Credit Card,1529
4698,36.0,Mumbai,Premium,Sports,24,46630.81,1119139.44,36.25,121,167,4,6,Net Banking,205
4699,69.0,Delhi,Regular,Clothing,8,20610.94,164887.52,48.85,39,111,12,7,Debit Card,1418
4700,37.0,Hyderabad,Inactive,Groceries,3,24643.03,73929.09,5.6,270,184,18,2,Credit Card,1651
4701,25.0,Chennai,Regular,Groceries,35,45179.56,1581284.6,6.42,299,16,6,31,Credit Card,689
4702,59.0,Bangalore,New,Groceries,1,9497.51,9497.51,15.07,108,104,5,1,Upi,1662
4703,50.0,Pune,Regular,Sports,25,37167.99,929199.75,42.53,229,18,8,14,Cash,1159
4704,49.0,Bangalore,Premium,Furniture,43,1641.55,70586.65,32.31,236,161,2,4,Net Banking,1112
4705,34.0,Delhi,Regular,Electronics,4,8229.36,32917.44,24.37,134,199,16,4,Debit Card,378
4706,35.0,Delhi,Regular,Groceries,39,41375.03,1613626.17,20.3,220,14,9,19,Net Banking,1577
4707,43.0,Hyderabad,Premium,Electronics,35,26439.26,925374.1,20.36,270,44,15,28,Cash,481
4708,36.0,Hyderabad,New,Clothing,38,21172.25,804545.5,48.62,150,96,4,29,Debit Card,1446
4709,33.0,Chennai,Inactive,Furniture,34,5675.45,192965.3,20.77,168,73,3,13,Upi,597
4710,58.0,Bangalore,Regular,Sports,29,30060.03,871740.87,31.84,16,186,14,19,Credit Card,1005
4711,46.0,Chennai,Regular,Sports,41,18977.39,778072.99,48.44,14,6,2,31,Debit Card,242
4712,67.0,Delhi,Premium,Electronics,31,9018.38,279569.78,17.57,90,28,20,11,Cash,1312
4713,53.0,Bangalore,New,Groceries,45,6795.32,305789.4,2.61,188,88,20,40,Credit Card,698
4714,24.0,Kolkata,New,Clothing,41,26823.57,1099766.37,21.55,80,167,12,19,Credit Card,1585
4715,65.0,Delhi,Regular,Groceries,20,8145.47,162909.4,37.22,79,7,5,4,Credit Card,593
4716,22.0,Chennai,New,Clothing,37,20587.96,761754.52,22.88,193,88,5,3,Cash,248
4717,64.0,Delhi,New,Groceries,27,2831.41,76448.07,20.56,119,113,5,11,Credit Card,142
4718,54.0,Delhi,Premium,Electronics,48,28860.97,1385326.56,19.49,319,50,5,3,Upi,1530
4719,18.0,Hyderabad,Regular,Electronics,26,44732.51,1163045.26,19.41,322,30,10,17,Net Banking,549
4720,35.0,Bangalore,Premium,Clothing,26,12877.23,334807.98,45.35,37,27,0,25,Credit Card,1657
4721,61.0,Mumbai,Premium,Furniture,37,19077.22,705857.14,20.2,18,77,1,26,Credit Card,531
4722,29.0,Chennai,Regular,Electronics,45,48180.49,2168122.05,23.31,64,155,12,30,Cash,1653
4723,29.0,Pune,New,Electronics,22,26389.03,580558.66,17.68,42,70,6,8,Credit Card,397
4724,20.0,Kolkata,Premium,Clothing,14,4394.15,61518.1,34.24,234,118,5,2,Credit Card,1179
4725,47.0,Delhi,Inactive,Furniture,22,45670.48,1004750.56,28.32,205,125,9,5,Net Banking,1520
4726,43.0,Chennai,Premium,Groceries,50,19898.09,994904.5,44.34,329,121,16,28,Debit Card,1059
4727,66.0,Kolkata,Premium,Electronics,7,3655.13,25585.91,10.33,335,90,5,2,Debit Card,1114
4728,32.0,Bangalore,Premium,Electronics,14,23540.13,329561.82,16.77,139,74,16,12,Credit Card,844
4729,59.0,Delhi,Inactive,Electronics,17,14293.52,242989.84,34.06,205,141,8,13,Credit Card,600
4730,25.0,Mumbai,New,Electronics,26,36336.13,944739.38,18.32,324,80,4,14,Cash,537
4731,30.0,Pune,Inactive,Groceries,4,7047.6,28190.4,44.4,153,172,12,0,Upi,1284
4732,65.0,Chennai,Regular,Groceries,43,19312.73,830447.39,2.52,313,110,20,41,Upi,569
4733,36.0,Chennai,Inactive,Sports,26,38000.33,114000.99,13.26,251,120,1,0,Cash,1382
4734,44.0,Hyderabad,Premium,Groceries,1,10676.45,10676.45,20.68,87,61,14,0,Debit Card,843
4735,60.0,Delhi,Regular,Books,26,975.67,25367.42,26.86,183,23,2,18,Cash,94
4736,43.0,Bangalore,New,Sports,16,9209.11,147345.76,9.31,207,125,19,2,Credit Card,187
4737,70.0,Kolkata,New,Groceries,8,9395.43,75163.44,30.14,88,175,14,2,Cash,188
4738,43.0,Delhi,Premium,Books,10,6971.66,69716.6,42.4,73,90,7,8,Debit Card,174
4739,53.0,Hyderabad,Regular,Books,31,48349.0,1498819.0,19.51,251,104,11,31,Credit Card,357
4740,60.0,Delhi,Regular,Books,34,44957.78,1528564.52,26.02,121,112,13,0,Net Banking,1228
4741,53.0,Mumbai,Regular,Sports,19,2858.73,54315.87,10.05,100,121,16,6,Upi,1771
4742,58.0,Chennai,Regular,Books,41,29027.0,1190107.0,42.59,213,134,12,24,Cash,1090
4743,19.0,Pune,Premium,Groceries,38,18776.4,713503.2,16.8,27,7,1,11,Credit Card,1022
4744,41.0,Chennai,Inactive,Clothing,45,20753.69,933916.05,40.71,144,121,0,39,Credit Card,1177
4745,20.0,Delhi,Regular,Groceries,6,13610.79,81664.74,34.11,111,121,9,3,Credit Card,1051
4746,70.0,Pune,Regular,Furniture,12,31727.54,380730.48,34.26,361,129,19,4,Cash,701
4747,34.0,Mumbai,New,Books,27,37200.64,1004417.28,6.3,127,187,7,12,Cash,1816
4748,44.0,Mumbai,Premium,Books,20,1974.06,39481.2,23.57,264,22,19,11,Cash,1058
4749,24.0,Hyderabad,Premium,Sports,33,1760.04,58081.32,39.97,16,154,17,3,Debit Card,69
4750,57.0,Mumbai,Regular,Groceries,47,9261.26,435279.22,7.33,138,200,9,21,Credit Card,410
4751,48.0,Bangalore,Inactive,Clothing,9,19790.57,178115.13,11.63,69,177,15,2,Credit Card,332
4752,24.0,Bangalore,Regular,Clothing,10,16344.26,163442.6,38.86,201,159,18,3,Credit Card,1190
4753,46.0,Delhi,Regular,Electronics,6,35378.77,212272.62,19.73,360,200,2,3,Credit Card,1149
4754,43.0,Mumbai,Regular,Books,38,39271.71,1492324.98,43.94,116,52,18,27,Upi,1695
4755,64.0,Chennai,Regular,Books,30,16523.51,495705.3,7.45,295,104,12,23,Debit Card,1010
4756,22.0,Chennai,New,Electronics,14,45672.06,639408.84,6.73,2,117,4,3,Cash,273
4757,55.0,Chennai,New,Clothing,26,16816.0,437216.0,18.25,28,199,13,6,Upi,1218
4758,62.0,Kolkata,Regular,Books,5,48512.03,242560.15,22.91,216,167,11,2,Cash,1297
4759,66.0,Pune,Premium,Furniture,25,25545.48,1247757.75,20.62,227,104,1,23,Credit Card,312
4760,30.0,Bangalore,Regular,Clothing,37,35607.42,1317474.54,39.65,178,176,3,18,Debit Card,952
4761,60.0,Unknown,Regular,Clothing,44,12971.11,570728.84,7.75,311,27,13,9,Upi,434
4762,25.0,Kolkata,New,Groceries,49,13943.07,683210.43,45.03,76,47,4,6,Credit Card,1422
4763,37.0,Mumbai,Inactive,Electronics,46,39800.95,1830843.7,42.07,99,132,2,42,Cash,1210
4764,19.0,Delhi,Regular,Groceries,14,5645.87,79042.18,16.33,17,170,5,9,Upi,1136
4765,33.0,Pune,Regular,Electronics,33,36909.32,1218007.56,11.76,243,26,0,19,Upi,454
4766,65.0,Bangalore,Premium,Clothing,21,32684.33,686370.93,36.59,345,182,9,7,Credit Card,1456
4767,46.0,Chennai,Inactive,Sports,41,48329.85,1981523.85,44.69,195,59,6,22,Debit Card,943
4768,58.0,Chennai,Regular,Books,17,43334.88,736692.96,10.56,328,163,16,5,Upi,649
4769,24.0,Kolkata,New,Furniture,37,48214.02,1783918.74,34.47,76,9,12,34,Credit Card,1196
4770,59.0,Pune,Regular,Groceries,50,27777.28,1388864.0,2.08,263,78,11,29,Credit Card,1410
4771,53.0,Hyderabad,Inactive,Sports,7,37948.12,265636.84,33.19,264,22,13,2,Upi,630
4772,56.0,Mumbai,Premium,Clothing,21,12815.93,269134.53,20.91,52,52,6,16,Upi,257
4773,68.0,Delhi,New,Groceries,45,14893.96,670228.2,19.3,221,26,13,0,Upi,588
4774,33.0,Delhi,New,Sports,2,24462.94,48925.88,33.41,356,61,12,1,Credit Card,290
4775,49.0,Delhi,New,Electronics,27,30471.01,822717.27,45.72,192,62,2,5,Credit Card,958
4776,68.0,Kolkata,Inactive,Clothing,1,33320.76,33320.76,19.39,231,36,19,1,Net Banking,318
4777,21.0,Delhi,Premium,Furniture,28,8900.31,249208.68,9.77,316,451,3,20,Upi,938
4778,53.0,Hyderabad,Regular,Sports,45,46832.26,2107451.7,19.26,133,126,8,0,Credit Card,1274
4779,70.0,Mumbai,Inactive,Groceries,23,12714.77,292439.71,6.03,172,84,0,8,Upi,1746
4780,24.0,Hyderabad,Premium,Clothing,46,12081.6,555753.6,42.28,140,13,7,38,Net Banking,287
4781,42.0,Kolkata,Regular,Clothing,23,22280.35,512448.05,40.93,324,15,18,9,Credit Card,558
4782,26.0,Bangalore,Inactive,Books,4,31017.36,124069.44,19.62,210,174,1,1,Net Banking,706
4783,59.0,Bangalore,Premium,Furniture,49,26381.09,1292673.41,9.49,108,39,19,39,Upi,1025
4784,50.0,Mumbai,Regular,Clothing,23,27021.18,621487.14,34.16,187,159,18,3,Cash,978
4785,67.0,Hyderabad,New,Clothing,33,18417.63,607781.79,46.56,361,169,18,9,Credit Card,714
4786,63.0,Delhi,Regular,Groceries,45,20645.78,929060.1,21.05,91,129,15,6,Credit Card,975
4787,69.0,Chennai,New,Groceries,14,48277.56,675885.84,17.12,171,89,6,9,Debit Card,786
4788,69.0,Chennai,New,Sports,37,26307.96,973394.52,16.84,337,33,19,16,Net Banking,875
4789,33.0,Chennai,Inactive,Furniture,47,23355.02,1097685.94,7.52,171,84,20,17,Credit Card,944
4790,55.0,Mumbai,Inactive,Clothing,15,4714.95,70724.25,44.85,361,31,8,5,Credit Card,759
4791,34.0,Delhi,Premium,Furniture,26,23399.28,608381.28,19.47,160,37,17,11,Net Banking,565
4792,20.0,Unknown,Premium,Books,24,8364.77,200754.48,33.49,249,163,14,0,Debit Card,784
4793,34.0,Hyderabad,New,Groceries,15,2974.61,44619.15,22.64,338,114,18,15,Upi,187
4794,60.0,Chennai,Inactive,Electronics,26,35347.66,919039.16,17.68,51,160,9,0,Net Banking,377
4795,70.0,Delhi,Regular,Books,27,25545.48,150551.46,100.0,140,31,2,15,Credit Card,1081
4796,27.0,Pune,Premium,Electronics,4,29583.04,118332.16,41.15,46,194,6,4,Credit Card,38
4797,29.0,Pune,Regular,Electronics,5,39260.85,196304.25,4.68,226,66,14,1,Cash,1201
4798,21.0,Bangalore,Regular,Groceries,9,12411.57,111704.13,25.2,356,159,0,4,Cash,1042
4799,40.0,Kolkata,Regular,Groceries,25,46449.04,1161226.0,14.16,70,98,7,6,Debit Card,1716
4800,33.0,Pune,New,Clothing,47,43392.32,2039439.04,17.13,293,11,6,45,Debit Card,1179
4801,30.0,Chennai,New,Electronics,19,4915.18,93388.42,2.06,217,13,12,8,Cash,1786
4802,65.0,Delhi,Inactive,Electronics,13,18623.95,242111.35,37.21,125,75,3,7,Cash,1021
4803,65.0,Mumbai,Regular,Clothing,46,25545.48,1587912.18,11.69,363,162,1,45,Net Banking,257
4804,53.0,Mumbai,Premium,Sports,35,8400.33,294011.55,40.04,344,5,13,12,Cash,367
4805,32.0,Chennai,New,Groceries,30,49574.39,1487231.7,33.29,59,173,2,21,Credit Card,1144
4806,69.0,Chennai,Premium,Books,16,45961.03,735376.48,27.86,205,148,15,0,Cash,317
4807,69.0,Bangalore,New,Furniture,21,12368.66,259741.86,17.89,159,70,2,2,Cash,1372
4808,61.0,Mumbai,Regular,Clothing,50,22842.18,1142109.0,9.24,201,64,18,36,Upi,362
4809,37.0,Chennai,Inactive,Electronics,15,25358.86,380382.9,13.12,319,37,1,7,Credit Card,1002
4810,58.0,Bangalore,Inactive,Electronics,17,16378.45,278433.65,30.36,308,165,0,6,Cash,1412
4811,41.0,Kolkata,Premium,Furniture,25,30977.83,774445.75,30.74,121,148,20,25,Credit Card,80
4812,42.0,Kolkata,Regular,Clothing,14,46024.03,644336.42,9.22,197,82,6,12,Debit Card,1136
4813,60.0,Chennai,Premium,Sports,20,29035.87,580717.4,19.56,316,148,5,7,Net Banking,771
4814,53.0,Bangalore,Regular,Sports,12,1847.33,22167.96,0.08,58,163,11,10,Debit Card,650
4815,67.0,Delhi,New,Books,20,24818.72,496374.4,7.06,229,70,1,11,Credit Card,1665
4816,64.0,Pune,New,Electronics,13,34086.86,443129.18,8.5,334,116,14,5,Cash,1283
4817,21.0,Mumbai,Regular,Books,17,37536.57,638121.69,31.36,272,62,18,2,Credit Card,457
4818,29.0,Chennai,Regular,Electronics,47,3085.74,145029.78,32.0,68,131,2,3,Credit Card,1570
4819,56.0,Hyderabad,Premium,Furniture,22,40968.59,901308.98,22.4,183,30,4,13,Debit Card,978
4820,21.0,Chennai,New,Books,39,21604.23,842564.97,46.35,336,191,6,13,Credit Card,1661
4821,29.0,Mumbai,Regular,Electronics,30,19662.73,589881.9,21.85,273,160,19,5,Credit Card,366
4822,49.0,Delhi,New,Electronics,7,42737.38,299161.66,10.7,187,148,11,2,Cash,1305
4823,41.0,Bangalore,Regular,Groceries,11,3664.62,40310.82,47.72,307,186,10,9,Credit Card,1224
4824,64.0,Pune,Regular,Books,20,4216.72,84334.4,14.93,187,54,14,13,Debit Card,1576
4825,46.0,Pune,Premium,Groceries,27,46791.91,1263381.57,38.48,182,140,13,9,Net Banking,924
4826,44.0,Pune,Regular,Sports,21,34010.68,714224.28,24.31,3,83,3,17,Upi,1794
4827,41.0,Chennai,New,Groceries,39,36619.97,1428178.83,29.05,144,87,2,6,Upi,1229
4828,59.0,Chennai,Regular,Furniture,9,43738.54,393646.86,42.16,212,129,14,0,Debit Card,1817
4829,28.0,Hyderabad,Regular,Groceries,40,25226.2,1009048.0,17.86,280,13,9,25,Upi,1748
4830,18.0,Bangalore,Regular,Furniture,46,39219.28,1804086.88,41.44,259,96,1,45,Debit Card,239
4831,44.0,Mumbai,New,Groceries,1,43016.74,43016.74,31.48,84,8,20,0,Credit Card,715
4832,29.0,Chennai,Premium,Books,50,40766.21,2038310.5,28.05,90,149,9,16,Upi,1754
4833,26.0,Kolkata,New,Clothing,21,25545.48,1004611.02,4.8,151,131,14,8,Cash,1776
4834,48.0,Chennai,Regular,Sports,7,7011.91,49083.37,29.87,169,71,11,3,Net Banking,671
4835,32.0,Delhi,Regular,Furniture,43,15018.01,645774.43,30.46,309,175,19,4,Upi,1239
4836,40.0,Delhi,Regular,Books,42,32563.21,1367654.82,35.62,74,35,17,30,Cash,1421
4837,38.0,Chennai,Premium,Electronics,37,34803.68,1287736.16,3.29,46,128,9,36,Net Banking,540
4838,67.0,Chennai,Premium,Electronics,19,44737.43,850011.17,21.16,108,109,0,18,Net Banking,1279
4839,63.0,Chennai,Premium,Groceries,43,644.7,27722.1,33.63,165,155,12,40,Credit Card,1296
4840,59.0,Hyderabad,Inactive,Clothing,4,1885.93,7543.72,35.24,316,126,11,4,Debit Card,566
4841,61.0,Delhi,Regular,Furniture,48,13991.32,671583.36,4.45,154,42,0,43,Net Banking,632
4842,70.0,Chennai,New,Electronics,35,31545.55,1104094.25,47.46,165,70,18,2,Net Banking,1150
4843,46.0,Mumbai,Regular,Groceries,3,35451.55,106354.65,15.54,172,31,19,0,Cash,449
4844,47.0,Bangalore,New,Books,30,49078.44,1472353.2,49.12,227,149,12,21,Credit Card,1786
4845,61.0,Bangalore,Premium,Sports,28,29554.56,827527.68,5.64,187,26,5,26,Net Banking,567
4846,68.0,Pune,Regular,Groceries,39,16001.8,624070.2,38.82,185,151,11,34,Credit Card,1022
4847,47.0,Chennai,New,Furniture,40,42403.7,1696148.0,44.31,213,154,3,23,Upi,1183
4848,61.0,Delhi,Inactive,Electronics,28,44377.68,1242575.04,42.55,331,46,15,13,Credit Card,69
4849,18.0,Mumbai,Regular,Groceries,5,33072.07,165360.35,1.36,320,196,8,2,Cash,1480
4850,67.0,Bangalore,Inactive,Electronics,22,47598.32,1047163.04,23.47,361,67,19,8,Debit Card,1181
4851,40.0,Hyderabad,Regular,Clothing,31,18246.98,565656.38,43.33,356,185,8,5,Debit Card,1529
4852,52.0,Kolkata,New,Groceries,1,6093.41,6093.41,25.79,323,170,2,0,Debit Card,508
4853,68.0,Kolkata,Inactive,Groceries,43,46843.46,2014268.78,10.42,49,69,7,10,Debit Card,196
4854,58.0,Hyderabad,Premium,Sports,30,43975.53,1319265.9,38.1,75,126,16,15,Cash,882
4855,33.0,Delhi,New,Groceries,49,40743.35,1996424.15,32.29,263,186,2,12,Cash,382
4856,29.0,Chennai,New,Electronics,12,44019.9,528238.8,15.26,266,76,7,5,Credit Card,1266
4857,49.0,Kolkata,New,Electronics,27,44095.02,1190565.54,29.31,244,29,1,25,Debit Card,319
4858,60.0,Bangalore,Inactive,Furniture,2,1235.55,2471.1,39.09,324,48,16,1,Credit Card,302
4859,35.0,Chennai,New,Electronics,46,6657.94,306265.24,40.04,335,58,20,6,Debit Card,1042
4860,49.0,Delhi,Regular,Clothing,3,11596.17,34788.51,44.49,31,88,15,1,Upi,1478
4861,69.0,Chennai,New,Clothing,15,12673.49,190102.35,17.37,59,60,13,5,Credit Card,126
4862,23.0,Bangalore,Premium,Furniture,45,24582.16,1106197.2,20.92,189,74,12,11,Credit Card,219
4863,42.0,Hyderabad,Premium,Sports,26,21144.57,84578.28,2.18,71,28,4,0,Credit Card,966
4864,67.0,Bangalore,New,Clothing,47,32017.48,1504821.56,16.89,110,100,4,36,Credit Card,268
4865,66.0,Delhi,Regular,Electronics,41,42757.2,1753045.2,5.24,139,66,19,24,Net Banking,1440
4866,70.0,Pune,Regular,Electronics,38,7062.94,268391.72,28.17,270,74,16,37,Cash,555
4867,40.0,Delhi,Inactive,Sports,38,14261.28,541928.64,29.69,73,91,9,29,Credit Card,1379
4868,66.0,Chennai,Regular,Groceries,17,39450.75,670662.75,15.33,65,174,3,14,Upi,873
4869,32.0,Pune,Regular,Furniture,1,47095.33,47095.33,40.67,167,26,9,1,Debit Card,654
4870,44.0,Bangalore,New,Clothing,34,3876.93,131815.62,14.62,163,41,10,8,Net Banking,1578
4871,50.0,Pune,Inactive,Books,26,15250.55,396514.3,15.9,9,144,19,7,Credit Card,542
4872,33.0,Chennai,New,Furniture,19,8185.15,155517.85,11.88,306,26,7,13,Cash,1294
4873,49.0,Bangalore,Regular,Furniture,15,30954.71,464320.65,24.38,248,34,14,3,Upi,544
4874,27.0,Mumbai,Regular,Electronics,11,49778.94,547568.34,48.53,1,184,6,8,Cash,461
4875,35.0,Chennai,Premium,Clothing,31,25545.48,226408.5,11.48,234,38,1,28,Debit Card,170
4876,56.0,Kolkata,Regular,Clothing,31,2940.2,91146.2,33.74,220,61,5,15,Cash,1267
4877,53.0,Pune,New,Groceries,14,11692.64,163696.96,18.64,50,1,16,5,Net Banking,417
4878,58.0,Hyderabad,Regular,Groceries,44,46478.06,2045034.64,44.63,92,107,7,10,Credit Card,1110
4879,56.0,Delhi,Regular,Electronics,47,3516.42,165271.74,26.17,260,145,18,33,Cash,221
4880,51.0,Chennai,Premium,Books,39,31207.56,1217094.84,9.07,62,128,17,15,Debit Card,306
4881,67.0,Chennai,New,Clothing,13,10423.47,135505.11,45.91,336,82,10,3,Debit Card,430
4882,30.0,Delhi,Inactive,Sports,30,35758.21,1072746.3,38.43,228,33,20,0,Debit Card,133
4883,54.0,Mumbai,Premium,Clothing,10,14213.01,142130.1,9.8,321,198,1,0,Cash,1351
4884,23.0,Hyderabad,Regular,Electronics,25,10039.41,250985.25,6.69,332,59,0,21,Net Banking,1372
4885,68.0,Kolkata,Premium,Clothing,17,24266.01,412522.17,11.96,294,189,0,15,Credit Card,307
4886,23.0,Mumbai,Regular,Groceries,40,40653.38,1626135.2,47.12,222,154,2,3,Credit Card,651
4887,25.0,Pune,New,Books,43,9368.43,402842.49,38.26,144,75,20,39,Upi,391
4888,20.0,Hyderabad,New,Furniture,38,31611.2,1201225.6,3.85,74,139,6,5,Credit Card,1615
4889,54.0,Hyderabad,New,Furniture,26,18163.54,672050.98,21.31,184,15,3,0,Credit Card,137
4890,41.0,Delhi,Regular,Electronics,49,7624.38,373594.62,21.88,31,30,4,14,Credit Card,826
4891,26.0,Bangalore,New,Groceries,6,25545.48,10277.58,1.68,111,99,13,6,Net Banking,744
